transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,phone,payment_status,master_category,master_price,email_hash,revenue,year,month
2408,337,Cameron Myers,103,1300.0,Shirt,Clothing,offline,Chennai,2026-03-02,4,NetBanking,0.2,89******77,successful,Clothing,1300,e7a78278a002da5b88e0cd5a46f88c6a1f75aaa37660650861a35efddce79c1a,4160.0,2026,March
2409,520,Holly Jackson,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-06-16,1,Cash,0.2,80******36,successful,Home Appliances,45000,824bae16bdd2b506354e11dc48c29057a9b85343249b54c1dfd9756284739998,36000.0,2025,June
2410,390,Erika Knight,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-12-20,5,NetBanking,0.15,88******25,successful,Clothing,8000,002e230a14753479faa5bef3a74da4610e857b4e4b7b992a12ef59e25302bbf3,34000.0,2025,December
2412,89,Joseph Davis,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-04-03,2,UPI,0.4,73******48,successful,Home Appliances,15000,8ad46431983c9a027829c7aee83479c2523f334f779f4d58af6b4ddd789bd41b,18000.0,2026,April
2413,696,Kristen Lloyd,105,45000.0,Tv,Electronics,online,Mumbai,2025-08-09,2,Card,0.05,72******45,successful,Electronics,45000,489ce32cedddee83c57e08dbae7da02c0fdcc06825fcd45deae0055c8053f130,85500.0,2025,August
2414,514,Joshua Cummings,101,250000.0,Laptop,Electronics,online,Chennai,2026-02-25,3,Cash,0.2,90******41,successful,Electronics,250000,1f0ee252057af91bc5f8db0a11904a0d46be53eb016efb2bb9f46b6958e06128,600000.0,2026,February
2415,375,Jessica Harrell,105,45000.0,Tv,Electronics,offline,Chennai,2025-12-23,2,UPI,0.4,61******67,successful,Electronics,45000,ee06e7a6761bcfc1745da93f8febc6967f03f6b0bc71565abb9c03d6f2bf4199,54000.0,2025,December
2416,904,Audrey Skinner,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-01-14,2,UPI,0.35,65******73,successful,Furniture,50000,edb4f0e2052f3905615080c425a64da0afdfdb62387f3caeac34e231e9d895a5,65000.0,2026,January
2417,153,Stephanie Hanna,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-12-13,1,Cash,0.1,96******01,successful,Electronics,70000,81d76d5fc5a56873d2e21cdb1c2968b6c8cb660e37dbdcf81d3d57b68c6bd899,63000.0,2025,December
2418,487,Mark Thompson,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-08-04,1,NetBanking,0.4,68******88,successful,Clothing,8000,5cb6d5225c5a8a040ae89746b4ca43963e8c666a304f6712e26d36c9c3c65053,4800.0,2025,August
2419,988,John Thomas,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-10-18,4,UPI,0.35,91******39,successful,Home Appliances,15000,9137fdca7f564c9993f78c995a679bbe6e035b9342ff4626bc724be8c1797670,39000.0,2025,October
2420,884,Isaac Byrd,105,45000.0,Tv,Electronics,online,Delhi,2025-11-26,4,Card,0.3,63******08,successful,Electronics,45000,234092e0a970a620cdb58205eae4a5e848554982408a5ad2b1010371c077e7a7,125999.99999999999,2025,November
2421,918,Grant Harris,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-12-29,4,Cash,0.15,95******21,successful,Home Appliances,65000,ced92f85f81f17372e933f8a24af8200173273f99e1b2cebd6003b0cf2f5801d,221000.0,2025,December
2421,918,Grant Harris,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-12-29,4,Cash,0.15,95******21,failed,Home Appliances,65000,ced92f85f81f17372e933f8a24af8200173273f99e1b2cebd6003b0cf2f5801d,221000.0,2025,December
2422,330,Don Thompson,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-06-02,2,Cash,0.15,86******14,successful,Home Appliances,65000,91754523b711b8b370078e095c42ea9cb7fa095aad8e3773a30137b9961dd0a4,110500.0,2025,June
2423,248,Anthony Henry,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-02-20,5,NetBanking,0.3,70******30,successful,Furniture,80000,3decb182b6f79687e4a635f0ed9d34bd10b177e7f0e8b608b7b18cb3f0a72196,280000.0,2026,February
2424,640,Carrie Jacobson,102,70000.0,Phone,Electronics,offline,Bangalore,2025-05-15,3,NetBanking,0.05,72******07,successful,Electronics,70000,48004bb85c12fae1566c5775172309769584efb0f43ebb8572be08c74599158c,199500.0,2025,May
2425,14,Joseph Jones,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-01-02,3,UPI,0.3,89******82,successful,Home Appliances,15000,5ac3130d2ec27e90d13d00173b383a6800867521b93a878c24541564c20cea5e,31499.999999999996,2026,January
2426,243,Christian Martin,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-02-08,4,UPI,0.2,63******62,successful,Home Appliances,15000,e5c34d6186b0f45bd51377bfeabf6dce3548cfb2115d72b2058719fefb6b6282,48000.0,2026,February
2427,621,David Kline,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-05-21,3,Cash,0.25,84******81,successful,Home Appliances,45000,fabdea70043cfd4e5af31300af4b5c6df2e0292cd501bc47b5e1d2859f4aee9e,101250.0,2025,May
2428,800,Ricardo Arnold,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-05-25,4,NetBanking,0.25,95******77,successful,Home Appliances,45000,49c876b945f6a197cb0c7af6ae9e1be1bc24a457b4886c5360746bf19dfb6a75,135000.0,2025,May
2429,724,Kimberly Winters,102,70000.0,Phone,Electronics,offline,Chennai,2025-05-05,3,NetBanking,0.2,84******93,successful,Electronics,70000,0ff3b92ed6c76c752922d8cdaeed55063b97e67c56d8f36acf0d634dee9fc08b,168000.0,2025,May
2430,64,Sheri Osborne,104,8000.0,Shoes,Clothing,online,Mumbai,2026-09-04,2,UPI,0.1,75******75,successful,Clothing,8000,e00d981d32242bcb3cc5b7114c71035e8019759fc77406dab38aa856d3ae6bb9,14400.0,2026,September
2431,761,Larry Yates,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2026-03-12,1,NetBanking,0.3,63******57,successful,Home Appliances,65000,ed783a25678a9bbe65dc5410b4471b0c83492a486ba8e7dfc3fc08f71da8bec0,45500.0,2026,March
2432,824,Michael Vaughn,107,50000.0,Dining Table,Furniture,online,Chennai,2026-03-21,2,Card,0.25,80******45,successful,Furniture,50000,84ca4a341dc37de6ff69d92bd30ccd43c2e33f17e505a6208b36bc69ab68fd7b,75000.0,2026,March
2433,905,Katie George,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-05-19,5,NetBanking,0.25,69******52,successful,Home Appliances,45000,60ee388dcd89cabe35d66ac6cdc19bdc2e0764f9b000bdf2b1bb1baff8fd6939,168750.0,2025,May
2434,361,Daniel Williams,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-10-03,2,Cash,0.3,98******66,successful,Furniture,50000,06ed1c24223928007b489e3359c1304c89d2ddf57eafab17375bf8ad0d7911b8,70000.0,2025,October
2435,370,Jessica Moreno,104,8000.0,Shoes,Clothing,online,Delhi,2025-09-19,3,Card,0.4,89******38,successful,Clothing,8000,b19be758d0d504ebce9ae0e691e1c946b007610309a16d2321fa9c62d432fe62,14400.0,2025,September
2436,771,Matthew Greer,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-11-24,1,Cash,0.1,82******12,successful,Home Appliances,65000,3f3bea6b25b9a906a43ca5bc5f949204662acf9415b364b724f7d7b7d7cceb42,58500.0,2025,November
2437,326,Deborah Reyes,103,1300.0,Shirt,Clothing,offline,Delhi,2025-04-30,3,Card,0.1,73******57,successful,Clothing,1300,c97b4d983b4031381900ff59c4a2cf6cdd8c592f44ebf3d44ddf922895e55915,3510.0,2025,April
2438,4,Kelly Brown,105,45000.0,Tv,Electronics,online,Chennai,2025-06-27,3,NetBanking,0.05,68******99,successful,Electronics,45000,7780f25662c3fc399eb75692de5a59dc10978f84eaa4bd4a0fcef255eebe149e,128250.0,2025,June
2440,1,Karen Pollard,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-03-27,5,Card,0.2,71******63,successful,Home Appliances,15000,38878d194d81226c14a1998858917cc7069bd1cafc635e6fa376320e9f561484,60000.0,2026,March
2441,597,Paul Foster,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-06-18,5,Card,0.1,86******74,successful,Furniture,50000,8b1cdb86a3cad1450a1359dc5cd63bc90eaba8a7aea175eee740c4cdfa531d84,225000.0,2025,June
2442,758,Nichole Jones,105,45000.0,Tv,Electronics,online,Chennai,2025-07-23,4,Cash,0.4,61******72,successful,Electronics,45000,619d4c2306021529d41a2f1dadbf7cac66747afac77fc6ec6eb547402c385dba,108000.0,2025,July
2443,778,Angela Park,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-04-05,4,Card,0.05,73******96,successful,Home Appliances,15000,78fb938d79940e4b665bbcec47ccdb9237c1bbe6261d8d7577d414dee1e5c660,57000.0,2026,April
2444,239,Tyler Greene,106,80000.0,Sofa,Furniture,online,Delhi,2026-02-17,1,NetBanking,0.4,81******07,successful,Furniture,80000,3f6662589024338f4b1a47cd105e46478af2497c6479587081773a171537cbaa,48000.0,2026,February
2445,996,Barbara Morris,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-06-25,1,NetBanking,0.1,87******56,successful,Furniture,80000,2de9cc6882a7ce0eef9e47ff7812f1ae6f2ab38ce0b66a20fd57b6855a32ba83,72000.0,2025,June
2446,611,Robert Lucas,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-10-19,3,Card,0.35,69******73,successful,Furniture,50000,77a464ebd4ca0920e4fd792f8ac008e820f568ce2c46f51e67da17f990c01804,97500.0,2025,October
2447,113,Patricia Carlson,101,250000.0,Laptop,Electronics,offline,Delhi,2025-05-20,4,Cash,0.4,85******59,successful,Electronics,250000,c236f20bc99e9c3d0b361d097015f035327aeb1a2acf1f8aff22f704fec9e9cc,600000.0,2025,May
2448,676,James Sanders,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2026-08-03,2,Card,0.15,87******46,successful,Home Appliances,15000,0911a539764d0f3e8c9f5f05b0490133ecd4406f82451f8967775e7c2c4a8591,25500.0,2026,August
2449,907,Jeffrey Mccall,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-03-01,2,NetBanking,0.2,67******50,successful,Home Appliances,15000,47fe75e59d0acad1a49942fafcf906362be00efb29f89ec160b18122249d3174,24000.0,2026,March
2450,640,Carrie Jacobson,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-09-23,4,NetBanking,0.35,72******07,successful,Furniture,50000,48004bb85c12fae1566c5775172309769584efb0f43ebb8572be08c74599158c,130000.0,2025,September
2451,991,Darlene Chapman,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-01-16,3,NetBanking,0.4,81******95,successful,Electronics,70000,fadc6ec824919f7023754937545650cbdff881e803078c99b90621eb48009b35,126000.0,2026,January
2452,574,Carl Barrera,104,8000.0,Shoes,Clothing,online,Bangalore,2025-08-14,4,Card,0.35,62******75,successful,Clothing,8000,65bac5b5f62828c20a2a15fdbae86d939aadd4d6b4647e3d96933a9d54ec8229,20800.0,2025,August
2453,707,Andrea Silva,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-03-11,2,Cash,0.3,62******15,successful,Home Appliances,15000,ec82ac412a40f2c2992817a743b5482c56b4cfa8d750d3dd7681b6e067451d02,21000.0,2026,March
2454,153,Stephanie Hanna,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-08-18,1,Cash,0.05,96******01,successful,Home Appliances,45000,81d76d5fc5a56873d2e21cdb1c2968b6c8cb660e37dbdcf81d3d57b68c6bd899,42750.0,2025,August
2455,880,Miranda Frank,106,80000.0,Sofa,Furniture,online,Chennai,2025-07-30,2,Cash,0.35,72******40,successful,Furniture,80000,470c7f396d52e60d69ac435c19b5125054807a484f2f4ec7eec2ad5900b71c2a,104000.0,2025,July
2456,398,Michele Sanchez,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-08-12,3,Cash,0.15,60******61,successful,Home Appliances,45000,1b78169f48b79a5f3f7953d174b339ed9a6e6ba25226725a53fcb0b4d143424b,114750.0,2025,August
2457,790,Andrea Jimenez,105,45000.0,Tv,Electronics,online,Bangalore,2025-09-23,4,NetBanking,0.35,86******03,successful,Electronics,45000,fb89d8b51a9bd1ecbd5276b3fa0f5ac74d720b6f8b3350ebb1405796b192d7ec,117000.0,2025,September
2458,384,Jeffrey Williams,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2026-02-17,5,UPI,0.35,66******49,successful,Home Appliances,45000,ef2ab7e7b184014bcca5540db2dee0084ef46b86e8140d906add98d9c3c91ec8,146250.0,2026,February
2459,197,Gabriel Mills,101,250000.0,Laptop,Electronics,online,Mumbai,2025-04-19,4,NetBanking,0.4,84******37,successful,Electronics,250000,219bfe91e98f2f52f90479d138b034d7e64f50258f7433a988ec488f20aaf71d,600000.0,2025,April
2460,613,Vanessa Vasquez,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-10-29,3,UPI,0.3,96******80,successful,Home Appliances,65000,610913848757d180bf35ab668754e31ad9ef21b9d62e13a4fc6d4e23d390438c,136500.0,2025,October
2460,613,Vanessa Vasquez,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-10-29,3,UPI,0.3,96******80,failed,Home Appliances,65000,610913848757d180bf35ab668754e31ad9ef21b9d62e13a4fc6d4e23d390438c,136500.0,2025,October
2461,885,Alexander Jacobs,104,8000.0,Shoes,Clothing,offline,Delhi,2025-04-22,4,NetBanking,0.3,63******72,successful,Clothing,8000,bbc943ea62c40ef117d693f96b313fee57d243b6d00e1a077561d5874fc496d9,22400.0,2025,April
2462,312,James Morales,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-09-10,2,NetBanking,0.4,81******00,successful,Home Appliances,45000,7697edf68ba785afc16cc453a09891caef14153124fc1ee23b2c155ae383a092,54000.0,2025,September
2462,312,James Morales,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-09-10,2,NetBanking,0.4,81******00,failed,Home Appliances,45000,7697edf68ba785afc16cc453a09891caef14153124fc1ee23b2c155ae383a092,54000.0,2025,September
2463,528,Kerri Rodriguez,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-06-15,3,Card,0.25,77******93,successful,Home Appliances,45000,8c51fb1e34f92f845932b5204e80a397331a4d8abc4058dd2e132f4d5da91a7b,101250.0,2025,June
2464,241,James Gonzales,101,250000.0,Laptop,Electronics,offline,Chennai,2025-05-02,4,NetBanking,0.05,60******28,successful,Electronics,250000,866988245ad72c7145dc4839143d10d0237dabbc66509feb649f2b30c922be18,950000.0,2025,May
2465,693,Joseph Maldonado,107,50000.0,Dining Table,Furniture,online,Delhi,2026-03-09,5,UPI,0.4,80******57,successful,Furniture,50000,620906c08a4041373730723e7eadd094e026d0cb9df225a51a4955837a5add4b,150000.0,2026,March
2466,576,Angela Weiss,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-02-09,5,UPI,0.35,64******39,successful,Home Appliances,15000,25a9d1c837f4bf2812bcc3ed8ebb759fe08eeb63c6e02247ad8cc10d86874f62,48750.0,2026,February
2467,798,Amber Murphy,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-05-05,1,Card,0.15,70******07,successful,Home Appliances,45000,05a5b0575faa38d0083c52d65db172c373dcbeb1905f9972fc2165cadc42529b,38250.0,2025,May
2468,601,Mark Herrera,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-02-04,2,UPI,0.1,83******78,successful,Electronics,250000,6cd67807e7e5e447753caa8cc47a759037818f4c48b09c65cd26026d24543473,450000.0,2026,February
2470,443,Judy Patton,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-02-20,3,Cash,0.1,62******29,successful,Furniture,50000,80efdb5f4296ec718e67293f86b65ac294228724deae17701516a628746dd717,135000.0,2026,February
2471,813,John Harris,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-02-02,5,Card,0.35,95******48,successful,Home Appliances,15000,85b4b64e4940d5ae6ba4a1ab532019cd08dda9c1523d098c9b344d92aef0e635,48750.0,2026,February
2472,347,David Medina,102,70000.0,Phone,Electronics,online,Delhi,2026-02-07,4,UPI,0.3,91******89,successful,Electronics,70000,00afbdcf1bff6bb94e8e47324960f4d059af30f94ea942381a924aa347ad4473,196000.0,2026,February
2473,86,Rachel Gonzales,105,45000.0,Tv,Electronics,offline,Mumbai,2025-08-31,5,Cash,0.05,64******51,successful,Electronics,45000,8a92ac63b76bbf8c71fa35cfae77bfab778dfeaa5e3f52f5ab8d33c2597723bd,213750.0,2025,August
2474,664,Catherine Anderson,104,8000.0,Shoes,Clothing,offline,Bangalore,2026-02-20,2,NetBanking,0.05,92******01,successful,Clothing,8000,9aaada168c647350daddd6de3235ace6190d2989f6ceb1e849cf43284850ddcf,15200.0,2026,February
2475,934,Brandi Phillips,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-05-05,1,Card,0.4,96******09,successful,Electronics,70000,ab00ac55efb8ea9ce0adb7c23b73358c91d69809244c8731aaf78d04b185cac2,42000.0,2025,May
2476,356,Larry Mercado,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-12-18,4,Card,0.4,69******20,successful,Clothing,1300,549c551b3c15d66afc3cd7045cdc8af036aea80f6bd91ee7baf88109bded2b72,3120.0,2025,December
2477,590,Christine Brown,105,45000.0,Tv,Electronics,offline,Bangalore,2025-05-31,5,NetBanking,0.4,99******53,successful,Electronics,45000,92c5ae269fc9336e40ff0747dfd31b69b977f76f9928d79d58a2aa9bd02021e9,135000.0,2025,May
2478,28,Nicholas Carroll,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-11-13,1,UPI,0.3,93******42,successful,Home Appliances,65000,a7ae57ac27a7b11f2cce0c74971444608cf24758b6f3953d32892fde45f303e8,45500.0,2025,November
2478,28,Nicholas Carroll,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-11-13,1,UPI,0.3,93******42,failed,Home Appliances,65000,a7ae57ac27a7b11f2cce0c74971444608cf24758b6f3953d32892fde45f303e8,45500.0,2025,November
2479,300,Tiffany Miller,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-09-21,4,UPI,0.05,68******97,successful,Clothing,8000,4d4504d6c1723e073aa177e46c984f6ea2087c5667f16ff02db9320d9adbf78c,30400.0,2025,September
2480,289,Kelly Powell,104,8000.0,Shoes,Clothing,online,Bangalore,2025-08-25,3,NetBanking,0.25,90******44,successful,Clothing,8000,2aad87f1a011ac9023e67ad1d5173713d71e6295aa03b549655127348b8a427e,18000.0,2025,August
2481,220,Maria Walker,106,80000.0,Sofa,Furniture,online,Bangalore,2025-05-29,2,Cash,0.15,73******10,successful,Furniture,80000,c76ab918524edd26ba90c27092cb6025cd4ad445a8034e1a744a3c8e2c6bcb70,136000.0,2025,May
2482,667,Kelsey Mendoza,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-10-29,4,NetBanking,0.2,75******12,successful,Home Appliances,65000,4d253fdd114aeba7b5480248814364d807224bcc9b0c8ed5c59d2c5d0b288963,208000.0,2025,October
2483,482,Nathaniel Montes,101,250000.0,Laptop,Electronics,online,Chennai,2025-07-01,3,Card,0.25,77******12,successful,Electronics,250000,070284d69cebaba0f34a9ab26d4c80599497c6ca3429b51431fe18a8b6e598b8,562500.0,2025,July
2484,560,Anthony Lawrence,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-02-11,3,Cash,0.35,75******87,successful,Furniture,80000,ab06975a3ca9f219c529cd26a6c4eed9001bd4b69e079c1ce58eef6523296acc,156000.0,2026,February
2485,386,Brittney Moreno,106,80000.0,Sofa,Furniture,online,Chennai,2026-01-13,3,Cash,0.05,95******69,successful,Furniture,80000,97cfc39de23c414f918f244c3e2f6e07290f226790996fc78ca3787ac3da99f5,228000.0,2026,January
2486,562,Breanna Fletcher,101,250000.0,Laptop,Electronics,offline,Chennai,2026-03-10,3,NetBanking,0.3,75******07,successful,Electronics,250000,79d4965d7f563998e966c435b5da7313b1c80d4afc718773f640ed6bc1e6e463,525000.0,2026,March
2487,140,Aaron Black,102,70000.0,Phone,Electronics,online,Chennai,2026-04-10,1,Card,0.2,66******59,successful,Electronics,70000,129f9fd8cc16fc955c8d18208d9a0eb852a81024ed539b73b4ffb21c34a7fd24,56000.0,2026,April
2488,17,Duane Hall,106,80000.0,Sofa,Furniture,online,Bangalore,2026-03-26,2,Cash,0.4,74******49,successful,Furniture,80000,ebb6c6dfe3b541831f15161769c5bf41b8bbb024f6411827b053836ce821ec5c,96000.0,2026,March
2489,1000,Shannon Haley,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-10-29,3,Cash,0.25,76******01,successful,Home Appliances,15000,0afe9899b036930f0c3c383b7ad3136568096a69c1d08d3cb2a4301d96640c3e,33750.0,2025,October
2490,390,Erika Knight,105,45000.0,Tv,Electronics,offline,Mumbai,2025-11-30,5,Card,0.05,88******25,successful,Electronics,45000,002e230a14753479faa5bef3a74da4610e857b4e4b7b992a12ef59e25302bbf3,213750.0,2025,November
2491,463,Kevin Cruz,103,1300.0,Shirt,Clothing,online,Delhi,2025-07-01,5,Card,0.1,80******73,successful,Clothing,1300,82517fa8d5c87d23de33c09519d379699e04d1425c16002a263a311f80d935d4,5850.0,2025,July
2492,937,Nicole Woods,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-12-31,4,UPI,0.35,93******75,successful,Furniture,80000,222801174f3e68d9dba2b85c643ab89edc17c4c64dbeababa062c61b3966b69a,208000.0,2025,December
2493,879,Andrew Johnston,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2026-03-15,4,Card,0.05,92******66,successful,Home Appliances,45000,00c35cabe59c83334d07138ab1012cc4751373225292a52b8e8488d820954870,171000.0,2026,March
2494,568,Joshua Collins,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-07-07,2,UPI,0.15,81******49,successful,Clothing,1300,0facaf668b39bf6a8456a1cf2cefec163cf9961435cd811aa25000a89789ff2d,2210.0,2025,July
2495,215,Crystal Aguilar,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-10-12,1,NetBanking,0.1,61******10,successful,Clothing,1300,e09d7b327f4e1686347bf500493ee805799de0ee48318320d2e16ea64e5c57c2,1170.0,2025,October
2496,373,William Goodman,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-06-18,4,Cash,0.15,86******53,successful,Home Appliances,15000,087fc7399bb66facd3ca3f21d210fc0703ad34e6430a925f948fe256961885b6,51000.0,2025,June
2497,472,Christian Jennings,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-12-02,2,Card,0.15,67******40,successful,Home Appliances,65000,fd3390fb3ddb55ccd3ef77da175ccbd21fca55843a8a32656651ef88f0ce8707,110500.0,2026,December
